City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
303,melfi,40.9965,15.6514,296.2,33,58,4.25,IT,1715166609
304,wangjing,24.6,94.0333,297.14,70,95,2.41,IN,1715166610
305,shreveport,32.5251,-93.7502,297.27,86,40,3.6,US,1715166611
306,medina,24.4686,39.6142,308.39,5,0,1.54,SA,1715166611
307,yanbu,24.0891,38.0637,308.17,24,0,7.72,SA,1715166612
308,abong mbang,3.9833,13.1833,306.39,44,91,0.96,CM,1715166613
309,khromtau,50.2503,58.4347,291.36,65,100,12.01,KZ,1715166613
310,grande prairie,55.1667,-118.8027,275.63,50,28,2.55,CA,1715166614
311,usinsk,65.9939,57.5281,272.63,89,100,2.68,RU,1715166615
312,castillos,-34.1667,-53.8333,291.23,97,100,5.89,UY,1715166615
313,jasper,37.2001,-94.3502,292.34,79,0,3.6,US,1715166616
314,benjamin constant,-4.3831,-70.0311,297.22,100,0,1.03,BR,1715166617
315,natal,-5.795,-35.2094,299.51,83,75,2.57,BR,1715166618
316,luwuk,-0.9516,122.7875,297.25,93,100,1.15,ID,1715166619
317,kenora,49.8167,-94.4337,281.36,75,46,3.58,CA,1715166620
318,ust-tsilma,65.441,52.1498,272.93,88,100,4.02,RU,1715166621
319,dudinka,69.4058,86.1778,266.3,87,64,3.58,RU,1715166621
320,sukumo,32.9333,132.7333,287.48,88,97,1.51,JP,1715166622
321,kununurra,-15.7667,128.7333,297.14,64,1,0.51,AU,1715166623
322,zhoukou,33.6333,114.6333,296.3,31,83,4.07,CN,1715166624
323,northam,51.0333,-4.2167,291.62,81,95,1.31,GB,1715166624
324,umm kaddadah,13.6017,26.6876,312.05,8,53,5.66,SD,1715166625
325,phan rang-thap cham,11.5667,108.9833,302.26,72,53,5.24,VN,1715166626
326,polyarnyy,69.1989,33.4478,272.69,71,100,5.81,RU,1715166627
327,fort st. john,56.2499,-120.8529,275.01,60,1,2.08,CA,1715166627
328,papao,-17.75,-149.55,297.97,83,42,8.28,PF,1715166628
329,senador jose porfirio,-2.5908,-51.9542,297.72,95,94,1.14,BR,1715166629
330,shimokizukuri,40.8061,140.3861,282.88,76,99,2.3,JP,1715166630
331,mandalay,21.9747,96.0836,311.2,24,100,3.58,MM,1715166417
332,vostochnyy,55.8167,37.8667,279.25,86,91,5.67,RU,1715166631
333,sirjan,29.452,55.6814,300.19,21,2,8.28,IR,1715166632
334,ilomantsi,62.6716,30.9328,272.98,43,100,5.48,FI,1715166633
335,scarborough,54.2797,-0.4044,290.25,77,70,2.68,GB,1715166404
336,aasiaat,68.7098,-52.8699,269.18,78,84,5.15,GL,1715166635
337,bamboo flat,11.7,92.7167,305.2,66,20,4.12,IN,1715166636
338,harper,4.375,-7.7169,301.29,84,96,5.3,LR,1715166636
339,sihanoukville,10.6093,103.5296,299.12,89,40,1.54,KH,1715166637
340,labasa,-16.4167,179.3833,296.93,93,89,2.26,FJ,1715166638
341,quatre cocos,-20.2078,57.7625,299.87,67,79,9.25,MU,1715166638
342,morondava,-20.2833,44.2833,302.75,49,0,4.6,MG,1715166639
343,birniwa,12.7903,10.2348,314.99,9,51,4.7,NG,1715166640
344,lata,40.1629,-8.3327,296.75,43,29,3.0,PT,1715166640
345,khalkhal,37.6189,48.5258,285.23,47,87,4.72,IR,1715166641
346,san luis de la loma,17.2706,-100.8939,297.18,67,93,2.12,MX,1715166642
347,praia da vitoria,38.7333,-27.0667,291.35,94,89,3.42,PT,1715166643
348,tommot,58.9564,126.2925,275.07,82,100,3.43,RU,1715166643
349,male,4.1748,73.5089,302.4,75,88,5.55,MV,1715166644
350,comodoro rivadavia,-45.8667,-67.5,276.71,67,49,3.08,AR,1715166493
351,aksu,41.1231,80.2644,304.63,12,1,3.02,CN,1715166645
352,grand falls-windsor,48.9332,-55.6649,277.87,94,100,2.68,CA,1715166646
353,sonqor,34.7837,47.6004,288.58,36,5,4.59,IR,1715166647
354,vorkuta,67.5,64.0,269.32,78,9,2.24,RU,1715166648
